snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-JS-CKEDITORCKEDITOR5MARKDOWNGFM-1066168,Regular Expression Denial of Service (ReDoS),npm,@ckeditor/ckeditor5-markdown-gfm,25.0.0,https://github.com/ckeditor/ckeditor5/tree/master/packages/ckeditor5-markdown-gfm,https://github.com/ckeditor/ckeditor5/releases/tag/v25.0.0,https://github.com/ckeditor/ckeditor5/blob/master ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-adapter-ckfinder/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-alignment/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-autoformat/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-autosave/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-basic-styles/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-block-quote/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-build-balloon-block/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-build-balloon/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-build-classic/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-build-decoupled-document/CHANGELOG.md ; https://github.com/ckeditor/ckeditor5/blob/masterditor5-build-inline/CHANGELOG.md ; https://github.com/ckeditor/ckedi,https://snyk.io/vuln/SNYK-JS-CKEDITORCKEDITOR5MARKDOWNGFM-1066168,y,github release note; changelog,changelog,,y,security explicitly mentioned; advisory link; risk of security explained,security notice;vulnerability description;advisory reference;affected version listed,y,y,breaking change; affected api,breaking change notice;affected api listed,,209
SNYK-JS-DSET-1054939,Prototype Pollution,npm,dset,2.1.0,https://github.com/lukeed/dset,https://github.com/lukeed/dset/releases/tag/v2.1.0,no changlog found in script,https://snyk.io/vuln/SNYK-JS-DSET-1054939,y,github release note,github release note,,y,commit referenced; vulnerability type referenced; affected versions,vulnerability description;fix reference;affected version listed,y,n,,,,212
SNYK-JS-ELECTRON-1049547,Use After Free,npm,electron,10.2.0,https://github.com/electron/electron,https://github.com/electron/electron/releases/tag/v10.2.0,https://github.com/electron/electron/blob/master/docs/breaking-changes.md ; https://github.com/electron/electron/blob/master/spec/fixtures/api/window-open-location-change.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/history-replace.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/history.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/visibilitychange.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/webview-did-navigate-in-page-with-history.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/webview-visibilitychange.html,https://snyk.io/vuln/SNYK-JS-ELECTRON-1049547,y,github release note,github release note,,,Security explicitly mentioned; CVE mentioned; vulnerability type mentioned; PR referenced,security notice;fix reference;vulnerability description;advisory reference,y,n,,,other non-CVE fix mentioned,213
SNYK-JS-ELECTRON-1049547,Use After Free,npm,electron,9.4.0,https://github.com/electron/electron,https://github.com/electron/electron/releases/tag/v9.4.0,https://github.com/electron/electron/blob/master/docs/breaking-changes.md ; https://github.com/electron/electron/blob/master/spec/fixtures/api/window-open-location-change.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/history-replace.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/history.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/visibilitychange.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/webview-did-navigate-in-page-with-history.html ; https://github.com/electron/electron/blob/master/spec/fixtures/pages/webview-visibilitychange.html,https://snyk.io/vuln/SNYK-JS-ELECTRON-1049547,y,github release note,github release note,,,Security explicitly mentioned; CVE mentioned; vulnerability type mentioned; PR referenced,security notice;fix reference;vulnerability description;advisory reference,y,n,,,other non-CVE fix mentioned,214
SNYK-JS-FAYE-567269,Cross-Site Request Forgery (CSRF),npm,faye,1.1.0,https://github.com/faye/faye,not found through script,https://github.com/faye/faye/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-JS-FAYE-567269,,changelog,changelog,Y,,advisory reference; vuln type; summary of fix,fix reference;advisory reference;vulnerability description,n,n,,,Snyk has wrong version listed; Is mailing list an old system?,221
SNYK-JS-GOOGLEAPIS-460104,Improper Authorization,npm,googleapis,39.1.0,https://github.com/googleapis/google-api-nodejs-client,https://github.com/googleapis/google-api-nodejs-client/releases/tag/v39.1.0,https://github.com/googleapis/google-api-nodejs-client/blob/master/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/abusiveexperiencereport/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/acceleratedmobilepageurl/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/accesscontextmanager/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/adexchangebuyer/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/adexperiencereport/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/admin/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/admob/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/adsense/CHANGELOG.md ; https://github.com/googleapis/google-api-nodejs-client/blob/master/src/apis/alertcenter/C,https://snyk.io/vuln/SNYK-JS-GOOGLEAPIS-460104,y,github release note; changelog,changelog,,y,security explicitly mentioned; vulnerability explained; issue referenced; PR referenced; affected versions,security notice;vulnerability description;fix reference;affected version listed,y,n,,,,223
SNYK-JS-HANDLEBARS-174183,Prototype Pollution,npm,handlebars,4.1.2,https://github.com/wycats/handlebars.js,not found through script,https://github.com/wycats/handlebars.js/blob/master/release-notes.md,https://snyk.io/vuln/SNYK-JS-HANDLEBARS-174183,y,Release-notes.md,changelog,,y,commit message referenced,fix reference,,y,compatibility notes warning,breaking change notice;affected configuration,interesting case on why the major version was not changed; the vulnerability was not under intended use,226
SNYK-JS-JSYAML-174117,Denial of Service (DoS),npm,js-yaml,1.5.0,https://github.com/nodeca/js-yaml,not found through script,https://github.com/nodeca/js-yaml/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-JS-JSYAML-174117,,github release notes,github release note,,,attack types mentioned; summary of fix; PR referenced,vulnerability description;fix reference,,,,,,232
SNYK-JS-KEYSTONE-450881,Cross-site Scripting (XSS),npm,keystone,4.0.0-beta.1,https://github.com/keystonejs/keystone,not found through script,https://github.com/keystonejs/keystone/blob/master/.changeset/real-news-reflect.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/button/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/core/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/fields/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/icons/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/loading/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/modals/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/notice/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/options/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/pill/CHANGELOG.md ; https://github.com/keystonejs/keystone/blob/master/design-system/packages/popo,https://snyk.io/vuln/SNYK-JS-KEYSTONE-450881,,changelogs.xyz,changelog,,n,,,,,api changes,affected api listed,uses a tool to generate changeset but faulty,233
SNYK-JS-REVEALJS-543841,Cross-site Scripting (XSS),npm,reveal.js,3.9.2,https://github.com/hakimel/reveal.js,https://github.com/hakimel/reveal.js/releases/tag/3.9.2,no changlog found in script,https://snyk.io/vuln/SNYK-JS-REVEALJS-543841,y,github release note,github release note,,y,explicit security mention; api mention; summary of fix,security notice;fix reference;affected component listed,n,y,blacklisted api; insecure api notice - will remove later,;affected api listed,some api calls got blacklisted and can result in compatibility issues,238
SNYK-JS-SEQUELIZE-459751,SQL Injection,npm,sequelize,5.15.1,https://github.com/sequelize/sequelize,https://github.com/sequelize/sequelize/releases/tag/v5.15.1,no changlog found in script,https://snyk.io/vuln/SNYK-JS-SEQUELIZE-459751,y,github release note,github release note,,y,security explicitly mentioned; commit message; PR referenced; commit referenced; mentions affected component and function; attack vector/PoC; credit,security notice;fix reference;vulnerability description;exploit;affected component listed,n,n,,,intersting as two different patch branch had different description,240
SNYK-JS-SYSTEMINFORMATION-1021909,Command Injection,npm,systeminformation,4.27.11,https://github.com/sebhildebrandt/systeminformation,not found through script,https://github.com/sebhildebrandt/systeminformation/blob/master/CHANGELOG.md ; https://github.com/sebhildebrandt/systeminformation/blob/master/docs/changes.html ; https://github.com/sebhildebrandt/systeminformation/blob/master/docs/history.html ; https://github.com/sebhildebrandt/systeminformation/blob/master/docs/v4/history.html,https://snyk.io/vuln/SNYK-JS-SYSTEMINFORMATION-1021909,y,Changelog.MD,changelog,,y,explicit security mention; affected function; vulnerability type ,security notice;vulnerability description;advisory reference;affected component listed,n,n,,,,246
SNYK-JS-TINYMCE-568922,Cross-site Scripting (XSS),npm,tinymce,4.9.10,https://github.com/tinymce/tinymce-dist,not found through script,https://github.com/tinymce/tinymce-dist/blob/master/changelog.txt,https://snyk.io/vuln/SNYK-JS-TINYMCE-568922,,changelog,changelog,,,affected component,affected component listed,,,,,"other security fixes; this security fix was backported, first applied on 5.4.0 where curiously security not mentioned",248
SNYK-JS-TINYMCE-568922,Cross-site Scripting (XSS),npm,tinymce,5.2.2,https://github.com/tinymce/tinymce-dist,not found through script,https://github.com/tinymce/tinymce-dist/blob/master/changelog.txt,https://snyk.io/vuln/SNYK-JS-TINYMCE-568922,y,homepage docs; changelog.md,homepage announcement,,y,affected component; Homepage docs - explicit security mention; ,security notice;fix reference;affected component listed,y,n,,,"very interesting case study; the commit involves ""critical bug"" which the releases mention a lot, are they security related?",249
SNYK-PHP-BAGISTOBAGISTO-467191,Broken Access Control,Composer,bagisto/bagisto,0.1.6,https://github.com/bagisto/bagisto,https://github.com/bagisto/bagisto/releases/tag/v0.1.6,https://github.com/bagisto/bagisto/blob/master/CHANGELOG for v0.1.x.md ; https://github.com/bagisto/bagisto/blob/master/CHANGELOG for v0.2.x.md ; https://github.com/bagisto/bagisto/blob/master/CHANGELOG for v1.x.x.md,https://snyk.io/vuln/SNYK-PHP-BAGISTOBAGISTO-467191,y,,changelog,,y,issue referenced; vuln type,vulnerability description;fix reference,y,n,,,,264
SNYK-PHP-BOLTBOLT-597088,Improper Access Control,Composer,bolt/bolt,3.3.6,https://github.com/bolt/bolt,https://github.com/bolt/bolt/releases/tag/v3.3.6,https://github.com/bolt/bolt/blob/master/app/src/lib/ckeditor/CHANGES.md ; https://github.com/bolt/bolt/blob/master/app/src/lib/ckeditor/plugins/codesnippet/lib/highlight/CHANGES.md ; https://github.com/bolt/bolt/blob/master/app/view/js/ckeditor/plugins/codesnippet/lib/highlight/CHANGES.md ; https://github.com/bolt/bolt/blob/master/changelog.md,https://snyk.io/vuln/SNYK-PHP-BOLTBOLT-597088,y,,changelog,,y,security mention; summary of fix; affected component,security notice;fix reference;affected component listed,y,n,,,,265
SNYK-PHP-CENTREONCENTREON-472429,Cross-site Scripting (XSS),Composer,centreon/centreon,18.10.5,https://github.com/centreon/centreon,https://github.com/centreon/centreon/releases/tag/18.10.5,no changlog found in script,https://snyk.io/vuln/SNYK-PHP-CENTREONCENTREON-472429,y,,github release note,,,,security notice;fix reference,y,n,,,interesting it mentions four security fixes but does not mention any of the four with CVE mentioned in the release log,266
SNYK-PHP-CENTREONCENTREON-472429,Cross-site Scripting (XSS),Composer,centreon/centreon,2.8.28,https://github.com/centreon/centreon,https://github.com/centreon/centreon/releases/tag/2.8.28,no changlog found in script,https://snyk.io/vuln/SNYK-PHP-CENTREONCENTREON-472429,y,,github release note,,,,security notice;fix reference,y,n,,,,267
SNYK-PHP-CRAFTCMSCMS-450195,Cross-site Scripting (XSS),Composer,craftcms/cms,3.1.31,https://github.com/craftcms/cms,not found through script,https://github.com/craftcms/cms/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-CRAFTCMSCMS-450195,y,,changelog,,y,security mention; vuln type,vulnerability description;fix reference,y,n,,,,268
SNYK-PHP-DRUPALDRUPAL-538566,Access Restriction Bypass,Composer,drupal/drupal,8.7.11,https://github.com/drupal/drupal,not found through script,https://github.com/drupal/drupal/blob/master/core/assets/vendor/ckeditor/CHANGES.md ; https://github.com/drupal/drupal/blob/master/core/CHANGELOG.txt,https://snyk.io/vuln/SNYK-PHP-DRUPALDRUPAL-538566,,,,,,,security notice;fix reference;vulnerability description;affected version listed,,n,,,,269
SNYK-PHP-DRUPALDRUPAL-538566,Access Restriction Bypass,Composer,drupal/drupal,8.8.1,https://github.com/drupal/drupal,not found through script,https://github.com/drupal/drupal/blob/master/core/assets/vendor/ckeditor/CHANGES.md ; https://github.com/drupal/drupal/blob/master/core/CHANGELOG.txt,https://snyk.io/vuln/SNYK-PHP-DRUPALDRUPAL-538566,,,,,,,security notice;fix reference;vulnerability description;affected version listed,,n,,,,270
SNYK-PHP-EZYANGHTMLPURIFIER-72371,Cross-site Scripting (XSS),Composer,ezyang/htmlpurifier,4.1.1,https://github.com/ezyang/htmlpurifier,not found through script,https://github.com/ezyang/htmlpurifier/blob/master/NEWS ; https://github.com/ezyang/htmlpurifier/blob/master/plugins/phorum/Changelog ; https://github.com/ezyang/htmlpurifier/blob/master/update-for-release,https://snyk.io/vuln/SNYK-PHP-EZYANGHTMLPURIFIER-72371,y,,changelog,,,,fix reference,y,n,,,,271
SNYK-PHP-FLARUMTAGS-1066166,Privilege Escalation,Composer,flarum/tags,0.1.0-beta.13,https://github.com/flarum/tags,https://github.com/flarum/tags/releases/tag/v0.1.0-beta.13,https://github.com/flarum/tags/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-FLARUMTAGS-1066166,y,,changelog,,n,,,,n,,,,272
SNYK-PHP-GETGRAVGRAV-466420,Cross-site Scripting (XSS),Composer,getgrav/grav,1.6.16,https://github.com/getgrav/grav,https://github.com/getgrav/grav/releases/tag/1.6.16,https://github.com/getgrav/grav/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-GETGRAVGRAV-466420,y,,changelog,,n,,,,n,,,,273
SNYK-PHP-IIGNATOVLIGHTOPENID-174633,Server-Side Request Forgery (SSRF),Composer,iignatov/lightopenid,1.3.0,https://github.com/WillSkates/LightOpenID,https://github.com/iignatov/LightOpenID/releases/tag/1.3.0,https://github.com/WillSkates/LightOpenID/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-IIGNATOVLIGHTOPENID-174633,,,changelog,,n,,,,n,,,,274
SNYK-PHP-ILLUMINATEDATABASE-1069891,Resource Management Errors,Composer,illuminate/database,6.20.14,https://github.com/illuminate/database,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PHP-ILLUMINATEDATABASE-1069891,,,github release note,,,PR title,fix reference,,n,,,,275
SNYK-PHP-ILLUMINATEDATABASE-1069891,Resource Management Errors,Composer,illuminate/database,7.30.4,https://github.com/illuminate/database,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PHP-ILLUMINATEDATABASE-1069891,,,github release note,,,PR title,fix reference,,n,,,,276
SNYK-PHP-ILLUMINATEDATABASE-1069891,Resource Management Errors,Composer,illuminate/database,8.24.0,https://github.com/illuminate/database,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PHP-ILLUMINATEDATABASE-1069891,,,github release note,,,PR title,fix reference,,n,,,,277
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174043,Remote Code Execution (RCE),Composer,magento/community-edition,2.1.17,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.17,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174043,,,,,,,vulnerability description;fix reference;affected version listed,,n,,,release note not there because the branch is unsupported at this point; https://magento.com/security/patches/magento-2.3.2-2.2.9-and-2.1.18-security-update-13,278
