snyk_id,vulnerability type,ecosystem,package,security release,repository,possible release note,possible changelogs,link,Is there a documentation source?,list of sources (separated by semicolon),main source,snyk version wrong listed,is the fix mentioned?,How is the fix mentioned? (initial codes); separated by semicolon,How is the fix mentioned? (final codes); separated by semicolon,is there unrelated change mentioned?,is breaking change mentioned?,how the breaking change is mentioned? (initial codes); separated by semicolon,how the breaking change is mentioned? (final codes); separated by semicolon,Additional Comments,Additional Resources
SNYK-JAVA-ORGAPACHEJACKRABBIT-460325,Cross-site Scripting (XSS),Maven,org.apache.jackrabbit:jackrabbit-jcr-commons,2.8.2,https://github.com/apache/jackrabbit,not found through script,https://github.com/apache/jackrabbit/blob/master/jackrabbit-jcr-tests/src/main/resources/org/apache/jackrabbit/test/api/nodetype/spec/nt-versionHistory.txt ; https://github.com/apache/jackrabbit/blob/master/RELEASE-NOTES.txt,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHEJACKRABBIT-460325,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGAPACHEJSPWIKI-174839,Cross-site Scripting (XSS),Maven,org.apache.jspwiki:jspwiki-main,2.11.0-M4,https://github.com/apache/jspwiki,not found through script,https://github.com/apache/jspwiki/blob/master/ChangeLog.md ; https://github.com/apache/jspwiki/blob/master/jspwiki-it-tests/jspwiki-selenide-tests/src/test/resources/test-repo/RecentChanges.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-war/src/main/config/dev/OldChangeLog ; https://github.com/apache/jspwiki/blob/master/jspwiki-war/src/main/config/doc/2.8AuthChanges.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-war/src/main/config/doc/APIChangesFrom2.4.html ; https://github.com/apache/jspwiki/blob/master/jspwiki-wikipages/de/src/main/resources/ApprovalRequiredForPageChanges.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-wikipages/de/src/main/resources/FullRecentChanges.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-wikipages/de/src/main/resources/News.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-wikipages/de/src/main/resources/RecentChanges.txt ; https://github.com/apache/jspwiki/blob/master/jspwiki-wikipages/en/src/main/resources/ApprovalReq,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHEJSPWIKI-174839,N,changelog,N,,,commit,,,,,,No documentation for this version,
SNYK-JAVA-ORGAPACHENIFI-1015373,Information Exposure,Maven,org.apache.nifi:nifi-security-utils,1.12.0,https://github.com/apache/nifi,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHENIFI-1015373,Y,homepage release announcement,homepage announcement,,Y,pull request; summary of fix; security notice; vulnerability description; CVE mentioned,fix reference; security notice; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-JAVA-ORGAPACHETIKA-466520,XML External Entity (XXE) Injection,Maven,org.apache.tika:tika-core,1.19,https://github.com/apache/tika,not found through script,https://github.com/apache/tika/blob/master/CHANGES.txt ; https://github.com/apache/tika/blob/master/tika-parsers/tika-parsers-classic/tika-parsers-classic-package/src/test/resources/test-documents/testMessageNews.txt,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHETIKA-466520,Y,changes.txt,changelog,,Y,summary of fix; commit message; CVE mentioned,fix reference; advisory reference,Y,N,,,,https://lists.apache.org/thread.html/5553e10bba5604117967466618f219c0cae710075819c70cfb3fb421@%3Cdev.tika.apache.org%3E
SNYK-JAVA-ORGAPACHETOMEE-1052823,Authentication Bypass,Maven,org.apache.tomee:openejb-core,7.0.9,https://github.com/apache/tomee,not found through script,https://github.com/apache/tomee/blob/master/docs/application-composer/history.adoc ; https://github.com/apache/tomee/blob/master/tomee/tomee-deb/src/main/resources/precompiled-changelog,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHETOMEE-1052823,N,N,N,,,,,,,,,,https://lists.apache.org/thread.html/ref088c4732e1a8dd0bbbb96e13ffafcfe65f984238ffa55f438d78fe%40%3Cdev.tomee.apache.org%3E
SNYK-JAVA-ORGAPACHETOMEE-1052823,Authentication Bypass,Maven,org.apache.tomee:openejb-core,7.1.4,https://github.com/apache/tomee,not found through script,https://github.com/apache/tomee/blob/master/docs/application-composer/history.adoc ; https://github.com/apache/tomee/blob/master/tomee/tomee-deb/src/main/resources/precompiled-changelog,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHETOMEE-1052823,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGAPACHETOMEE-1052823,Authentication Bypass,Maven,org.apache.tomee:openejb-core,8.0.4,https://github.com/apache/tomee,not found through script,https://github.com/apache/tomee/blob/master/docs/application-composer/history.adoc ; https://github.com/apache/tomee/blob/master/tomee/tomee-deb/src/main/resources/precompiled-changelog,https://snyk.io/vuln/SNYK-JAVA-ORGAPACHETOMEE-1052823,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGAPEREOCAS-468869,Insecure Randomness,Maven,org.apereo.cas:cas-server-support-oidc,6.1.0-RC5,https://github.com/apereo/cas.git,https://github.com/apereo/cas/releases/tag/v6.1.0-RC5,https://github.com/apereo/cas/blob/masterport/cas-server-support-thymeleaf/src/main/resources/templates/casMustChangePassView.html ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/developer/Release-Process.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/installation/Configuring-SAML2-Attribute-Release.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Release-Caching.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Release-Consent.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Release-Policies.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Release-PrincipalId.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Release.md ; https://github.com/apereo/cas/blob/masters/cas-server-documentation/integration/Attribute-Value-Release-Policies.md ;,https://snyk.io/vuln/SNYK-JAVA-ORGAPEREOCAS-468869,Y,github release note,github release note,,N,,,Y,Y,breaking change notice; action required,breaking change notice; action required,Fix mentioned in the future version release note (6.4.0-RC3),
SNYK-JAVA-ORGCODEHAUSMOJO-540747,Arbitrary Code Execution,Maven,org.codehaus.mojo:exec-maven-plugin,1.2,https://github.com/mojohaus/exec-maven-plugin,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGCODEHAUSMOJO-540747,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGCODEHAUSPLEXUS-461102,XML External Entity (XXE) Injection,Maven,org.codehaus.plexus:plexus-utils,3.0.24,https://github.com/codehaus-plexus/plexus-utils,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGCODEHAUSPLEXUS-461102,N,N,N,,,issue,,,,,,,
SNYK-JAVA-ORGECLIPSEJETTY-32385,Authorization Bypass,Maven,org.eclipse.jetty:jetty-server,9.2.25.v20180606,https://github.com/eclipse/jetty.project,not found through script,https://github.com/eclipse/jetty.project/blob/master/documentation/jetty-documentation/src/main/asciidoc/old_docs/contributing/release-testing.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGECLIPSEJETTY-32385,Y,github release note,github release note,,Y,PR referenced,fix reference,Y,N,,,,
SNYK-JAVA-ORGECLIPSEJETTY-32385,Authorization Bypass,Maven,org.eclipse.jetty:jetty-server,9.3.24.v20180605,https://github.com/eclipse/jetty.project,not found through script,https://github.com/eclipse/jetty.project/blob/master/documentation/jetty-documentation/src/main/asciidoc/old_docs/contributing/release-testing.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGECLIPSEJETTY-32385,Y,github release note,github release note,,Y,PR referenced,fix reference,Y,N,,,,
SNYK-JAVA-ORGECLIPSEJETTY-32385,Authorization Bypass,Maven,org.eclipse.jetty:jetty-server,9.4.11.v20180605,https://github.com/eclipse/jetty.project,not found through script,https://github.com/eclipse/jetty.project/blob/master/documentation/jetty-documentation/src/main/asciidoc/old_docs/contributing/release-testing.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGECLIPSEJETTY-32385,Y,github release note,github release note,,Y,PR referenced,fix reference,Y,N,,,,
SNYK-JAVA-ORGGITHUBEVENJN-538607,Regular Expression Denial of Service (ReDoS),Maven,org.github.evenjn:diff,3.5.0,https://github.com/evenjn/diff,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGGITHUBEVENJN-538607,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGJENKINSCIMAIN-1062704,Access Restriction Bypass,Maven,org.jenkins-ci.main:jenkins-core,2.263.2,https://github.com/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/releases/tag/jenkins-2.263.2,https://github.com/jenkinsci/jenkins/blob/master/changelog.html,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-1062704,Y,github release note; homepage release announcement,homepage announcement,,Y,fix reference; security notice; vulnerability description; advisory reference,fix reference; security notice; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-JAVA-ORGJENKINSCIMAIN-1062704,Access Restriction Bypass,Maven,org.jenkins-ci.main:jenkins-core,2.275,https://github.com/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/releases/tag/jenkins-2.275,https://github.com/jenkinsci/jenkins/blob/master/changelog.html,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-1062704,Y,github release note; homepage release announcement,homepage announcement,,Y,fix reference; security notice; vulnerability description; advisory reference,fix reference; security notice; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-JAVA-ORGJENKINSCIMAIN-32252,Information Exposure,Maven,org.jenkins-ci.main:jenkins-core,1.651,https://github.com/jenkinsci/jenkins,not found through script,https://github.com/jenkinsci/jenkins/blob/master/changelog.html,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-32252,N,N,N,,,,,,,,,Release note for 1.651.x versions,https://www.cloudbees.com/jenkins-security-advisory-2016-05-11
SNYK-JAVA-ORGJENKINSCIMAIN-32252,Information Exposure,Maven,org.jenkins-ci.main:jenkins-core,2.3,https://github.com/jenkinsci/jenkins,not found through script,https://github.com/jenkinsci/jenkins/blob/master/changelog.html,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-32252,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGJENKINSCIPLUGINS-32133,Information Exposure,Maven,org.jenkins-ci.plugins:mercurial,2.3,https://github.com/jenkinsci/mercurial-plugin,not found through script,https://github.com/jenkinsci/mercurial-plugin/blob/master/CHANGELOG.md ; https://github.com/jenkinsci/mercurial-plugin/blob/master/src/main/resources/hudson/plugins/mercurial/MercurialSCM/help-disableChangeLog.html,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-32133,Y,changelog.md,changelog,,Y,summary of fix; security notice; vulnerability description,fix reference; security notice; vulnerability description; affected component listed,Y,N,,,,
SNYK-JAVA-ORGJENKINSCIPLUGINS-561368,Remote Code Execution,Maven,org.jenkins-ci.plugins:azure-acs,1.0.2,no repository listed,not found through script,https://github.com/jenkinsci/azure-acs-plugin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-561368,Y,github release note,github release note,,Y,summary of fix ,fix reference ,N,N,,,,
SNYK-JAVA-ORGJENKINSCIPLUGINS-609361,Cross-site Request Forgery (CSRF),Maven,org.jenkins-ci.plugins:database,1.7,no repository listed,https://github.com/jenkinsci/database-plugin/releases/tag/database-1.7,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-609361,Y,github release note,github release note,,Y,security notice,security notice,Y,N,,,,https://www.jenkins.io/security/advisory/2020-09-01/#SECURITY-1023
SNYK-JAVA-ORGJENKINSCIPLUGINSWORKFLOW-449991,Sandbox Bypass,Maven,org.jenkins-ci.plugins.workflow:workflow-cps,2.64,no repository listed,not found through script,https://github.com/jenkinsci/workflow-cps-plugin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINSWORKFLOW-449991,Y,changelog.md,changelog,,Y,security notice; vulnerability description; CVE mentioned,security notice; vulnerability description; advisory reference,N,N,,,,
SNYK-JAVA-ORGKEYCLOAK-569079,Improper Certificate Validation,Maven,org.keycloak:keycloak-services,10.0.0,https://github.com/keycloak/keycloak,not found through script,"https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/keycloak/change-case,MIT.txt ; https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/keycloak/com.webauthn4j,webauthnj4-core,0.12.0.RELEASE,Apache Software License 2.0.txt ; https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/keycloak/com.webauthn4j,webauthnj4-util,0.12.0.RELEASE,Apache Software License 2.0.txt ; https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/keycloak/history,MIT.txt ; https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/rh-sso/change-case,MIT.txt ; https://github.com/keycloak/keycloak/blob/master/distribution/feature-packs/server-feature-pack/src/main/resources/licenses/rh-sso/com.weba",https://snyk.io/vuln/SNYK-JAVA-ORGKEYCLOAK-569079,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; summary of fix,vulnerability description; fix reference,Y,N,,,,
SNYK-JAVA-ORGMEMBRANESOA-1015413,Directory Traversal,Maven,org.membrane-soa:service-proxy-core,4.7.3,https://github.com/membrane/service-proxy,https://github.com/membrane/service-proxy/releases/tag/v4.7.3,https://github.com/membrane/service-proxy/blob/master/distribution/router/CHANGELOG.txt,https://snyk.io/vuln/SNYK-JAVA-ORGMEMBRANESOA-1015413,Y,github release note,github release note,,Y,link to issue; commit message; vulnerability description; security notice,fix reference; security notice; vulnerability description,Y,N,,,,
SNYK-JAVA-ORGRED5-32097,Deserialization of Untrusted Data,Maven,org.red5:red5-server,1.0.8,https://github.com/Red5/red5-server.git,not found through script,https://github.com/Red5/red5-server/blob/masterngelog.txt,https://snyk.io/vuln/SNYK-JAVA-ORGRED5-32097,N,N,N,,,,,,,,,"The release does not have any fixes, the pre-releases do, however that wasn't mentioned here",
SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Access Restriction Bypass,Maven,org.springframework.security:spring-security-web,4.1.5.RELEASE,https://github.com/spring-projects/spring-security,not found through script,https://github.com/spring-projects/spring-security/blob/master/RELEASE.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Y,homepage release announcement,homepage announcement,,Y,summary of fix; security notice; vulnerability description,fix reference; security notice; vulnerability description,Y,N,,,"The PDF is very long, so did keyword search (under access denied handler); couldn't find any breaking changes, but might be there",
SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Access Restriction Bypass,Maven,org.springframework.security:spring-security-web,4.2.4.RELEASE,https://github.com/spring-projects/spring-security,not found through script,https://github.com/spring-projects/spring-security/blob/master/RELEASE.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Y,homepage release announcement,homepage announcement,,Y,summary of fix; security notice; vulnerability description,fix reference; security notice; vulnerability description,Y,N,,,,
SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Access Restriction Bypass,Maven,org.springframework.security:spring-security-web,5.0.3.RELEASE,https://github.com/spring-projects/spring-security,not found through script,https://github.com/spring-projects/spring-security/blob/master/RELEASE.adoc,https://snyk.io/vuln/SNYK-JAVA-ORGSPRINGFRAMEWORKSECURITY-474642,Y,homepage release announcement,homepage announcement,,Y,summary of fix; security notice; vulnerability description,fix reference; security notice; vulnerability description,Y,N,,,,
SNYK-JAVA-ORGWEBJARS-449947,Cross-site Scripting (XSS),Maven,org.webjars:swagger-ui,3.0.14,https://github.com/webjars/swagger-ui,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARS-449947,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGWEBJARS-479726,Prototype Pollution,Maven,org.webjars:handlebars,3.0.7,https://github.com/webjars/handlebars,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARS-479726,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGWEBJARS-479726,Prototype Pollution,Maven,org.webjars:handlebars,4.0.14,https://github.com/webjars/handlebars,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARS-479726,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGWEBJARS-479726,Prototype Pollution,Maven,org.webjars:handlebars,4.1.2,https://github.com/webjars/handlebars,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARS-479726,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGWEBJARS-480320,Regular Expression Denial of Service (ReDoS),Maven,org.webjars:vue,2.5.14,https://github.com/webjars/vue,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARS-480320,N,N,N,,,,,,,,,No tags for this version either; fixed in 2.5.12(according to commit message),
SNYK-JAVA-ORGWEBJARSBOWERGITHUBBROCKPETRIE-538936,Outdated Static Dependency,Maven,org.webjars.bowergithub.brockpetrie:vue-moment,4.1.0,https://github.com/brockpetrie/vue-moment,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSBOWERGITHUBBROCKPETRIE-538936,N,N,N,,,,,,,,,,
SNYK-JAVA-ORGWEBJARSBOWERGITHUBCURE53-1035546,Cross-site Scripting (XSS),Maven,org.webjars.bowergithub.cure53:dompurify,2.2.6,https://github.com/cure53/DOMPurify,https://github.com/cure53/DOMPurify/releases/tag/2.2.6,no changlog found in script,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSBOWERGITHUBCURE53-1035546,Y,github release note,github release note,,Y,listed in the release note,fix reference,N,N,,,,
